StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,age,safety-score,pol-score,politician,police
2021-02-09 14:56:13,2021-02-09 15:00:22,0,100.15.211.167,100,248,1,2021-02-09 15:00:22,R_2Ylktu54ROoxiHC,,,,,38.937896728515625,-77.08589935302734375,anonymous,EN,1,1,6,1,trump,y
2021-02-09 15:01:44,2021-02-09 15:02:27,0,146.129.244.123,100,42,1,2021-02-09 15:02:27,R_1l9qOR8qP5NXA58,,,,,47.7346038818359375,-122.347900390625,anonymous,EN,1,1,7,1,biden,n
2021-02-09 15:02:03,2021-02-09 15:02:35,0,173.79.72.151,100,32,1,2021-02-09 15:02:36,R_3ho8cwlvG6l72I6,,,,,38.9994049072265625,-77.033599853515625,anonymous,EN,1,1,4,1,biden,y
2021-02-09 15:02:22,2021-02-09 15:04:44,0,66.62.113.146,100,141,1,2021-02-09 15:04:44,R_umqyWPYZtgywycx,,,,,46.9792022705078125,-114.06020355224609375,anonymous,EN,1,1,6,1,trump,y
2021-02-09 15:04:28,2021-02-09 15:04:55,0,98.168.58.86,100,27,1,2021-02-09 15:04:55,R_3qTKDh4ihdQPAr7,,,,,32.2122955322265625,-110.878997802734375,anonymous,EN,1,1,6,1,neutral,y
2021-02-09 15:06:22,2021-02-09 15:07:01,0,63.162.123.78,100,39,1,2021-02-09 15:07:01,R_21ib6BXH2M6zQiC,,,,,43.1204986572265625,-89.35230255126953125,anonymous,EN,1,1,7,1,biden,y
2021-02-09 15:08:07,2021-02-09 15:08:39,0,72.219.92.188,100,31,1,2021-02-09 15:08:39,R_1M5JTcaLOcQksgO,,,,,33.510406494140625,-117.6591033935546875,anonymous,EN,1,1,7,1,biden,n
2021-02-09 15:08:44,2021-02-09 15:09:37,0,65.31.204.102,100,53,1,2021-02-09 15:09:37,R_dgTXXwsdCB7rxRv,,,,,39.0283966064453125,-94.65450286865234375,anonymous,EN,1,1,4,2,neutral,n
2021-02-09 15:18:08,2021-02-09 15:18:46,0,82.6.101.211,100,38,1,2021-02-09 15:18:47,R_3DeiDYMMZM7aZJT,,,,,51.60040283203125,-0.1168060302734375,anonymous,EN,1,1,3,2,neutral,n
2021-02-09 15:18:46,2021-02-09 15:20:17,0,209.6.72.201,100,91,1,2021-02-09 15:20:17,R_2BsS1Cn6S7cQIc0,,,,,42.3473968505859375,-71.158203125,anonymous,EN,1,1,7,1,biden,n
2021-02-09 15:24:24,2021-02-09 15:25:11,0,75.134.64.236,100,47,1,2021-02-09 15:25:12,R_1mDcuse6nyzwO8G,,,,,42.171905517578125,-72.47209930419921875,anonymous,EN,1,1,7,1,biden,y
2021-02-09 15:24:50,2021-02-09 15:25:35,0,98.252.117.91,100,44,1,2021-02-09 15:25:35,R_8IWnccyI1dUEk9j,,,,,38.6710968017578125,-121.149505615234375,anonymous,EN,1,1,6,1,neutral,y
2021-02-09 15:24:27,2021-02-09 15:25:40,0,24.34.21.239,100,73,1,2021-02-09 15:25:41,R_3NyVZi4y77AI4lE,,,,,42.3654022216796875,-72.46710205078125,anonymous,EN,1,1,4,2,trump,y
2021-02-09 15:25:01,2021-02-09 15:26:05,0,173.17.138.219,100,64,1,2021-02-09 15:26:05,R_3qfzZ76NyoOKLsk,,,,,30.36590576171875,-86.24579620361328125,anonymous,EN,1,1,2,1,trump,n
2021-02-09 15:25:58,2021-02-09 15:27:30,0,79.80.37.203,100,91,1,2021-02-09 15:27:30,R_3sVYQoCw1PvVCV3,,,,,48.832305908203125,2.407501220703125,anonymous,EN,1,1,7,1,biden,n
2021-02-09 15:26:54,2021-02-09 15:27:44,0,98.230.27.60,100,50,1,2021-02-09 15:27:45,R_3nVDpJHQgCY1xF7,,,,,30.466094970703125,-84.1071014404296875,anonymous,EN,1,1,5,1,neutral,y
2021-02-09 15:29:14,2021-02-09 15:30:36,0,71.10.242.150,100,81,1,2021-02-09 15:30:36,R_2PdOJ8abpTguovY,,,,,42.2436981201171875,-72.15579986572265625,anonymous,EN,1,1,4,2,biden,y
2021-02-09 15:28:18,2021-02-09 15:30:58,0,96.242.33.236,100,159,1,2021-02-09 15:30:58,R_Qh1gQ4gsmz7iJYR,,,,,40.6793060302734375,-74.557403564453125,anonymous,EN,1,1,3,1,trump,n
2021-02-09 15:32:16,2021-02-09 15:32:51,0,24.125.64.187,100,35,1,2021-02-09 15:32:51,R_12o4VIszliwasbm,,,,,33.6934051513671875,-84.447998046875,anonymous,EN,1,2,,,,
2021-02-09 15:33:18,2021-02-09 15:33:54,0,148.75.198.54,100,36,1,2021-02-09 15:33:54,R_soG58RQjnX4pHih,,,,,40.835205078125,-73.04340362548828125,anonymous,EN,1,1,3,2,neutral,n
2021-02-09 15:33:06,2021-02-09 15:34:05,0,24.125.64.187,100,59,1,2021-02-09 15:34:06,R_2eRrErsAK5IjQmQ,,,,,33.6934051513671875,-84.447998046875,anonymous,EN,1,1,4,1,neutral,n
2021-02-09 15:42:17,2021-02-09 15:43:12,0,98.7.196.173,100,55,1,2021-02-09 15:43:12,R_30011TBchv5yVf9,,,,,40.7682952880859375,-73.98020172119140625,anonymous,EN,1,1,6,1,biden,y
2021-02-09 15:42:37,2021-02-09 15:43:21,0,71.114.93.152,100,43,1,2021-02-09 15:43:21,R_2q8JsSP1U2zzw6k,,,,,39.0095062255859375,-76.98459625244140625,anonymous,EN,1,1,7,1,biden,n
2021-02-09 15:46:13,2021-02-09 15:48:05,0,98.34.158.65,100,111,1,2021-02-09 15:48:05,R_3mlU4kMk2kYT0jW,,,,,29.79119873046875,-95.4181976318359375,anonymous,EN,1,1,3,1,neutral,y
2021-02-09 15:48:55,2021-02-09 15:49:53,0,68.194.123.188,100,57,1,2021-02-09 15:49:53,R_3h6nu6ixn2zjv7u,,,,,40.5511016845703125,-74.460601806640625,anonymous,EN,1,1,2,1,trump,y
2021-02-09 15:49:59,2021-02-09 15:50:31,0,98.113.46.135,100,32,1,2021-02-09 15:50:31,R_3QRDzZbJr62gj25,,,,,40.6737060546875,-73.533599853515625,anonymous,EN,1,1,2,2,trump,y
2021-02-09 15:49:43,2021-02-09 15:50:41,0,24.16.185.244,100,57,1,2021-02-09 15:50:41,R_rdab9Pth1Xx5i3D,,,,,47.536407470703125,-122.2779998779296875,anonymous,EN,1,1,2,2,trump,n
2021-02-09 15:53:47,2021-02-09 15:55:06,0,216.15.22.190,100,78,1,2021-02-09 15:55:06,R_23fvk7TUaHkG4HF,,,,,38.920806884765625,-77.03600311279296875,anonymous,EN,1,1,3,2,neutral,y
2021-02-09 15:53:35,2021-02-09 15:55:33,0,65.191.86.208,100,117,1,2021-02-09 15:55:33,R_2ZBIu6r5Et9zI5a,,,,,35.12939453125,-78.89820098876953125,anonymous,EN,1,1,6,1,biden,y
2021-02-09 15:54:11,2021-02-09 15:55:48,0,69.251.227.245,100,96,1,2021-02-09 15:55:49,R_3exxSjohMqF2fnt,,,,,39.433197021484375,-76.65460205078125,anonymous,EN,1,1,7,1,biden,n
2021-02-09 15:56:31,2021-02-09 15:57:09,0,73.152.179.249,100,38,1,2021-02-09 15:57:09,R_1PRIyRQxcwMeu0i,,,,,37.253204345703125,-80.43470001220703125,anonymous,EN,1,1,1,8,trump,n
2021-02-09 15:56:22,2021-02-09 15:57:39,0,71.225.153.200,100,77,1,2021-02-09 15:57:40,R_BJ15TgaVJaYgbLz,,,,,40.07110595703125,-75.20510101318359375,anonymous,EN,1,1,6,1,neutral,n
2021-02-09 15:58:26,2021-02-09 15:59:31,0,71.185.218.109,100,65,1,2021-02-09 15:59:31,R_3Ptp1s8KnGKbDQs,,,,,39.9792022705078125,-75.127899169921875,anonymous,EN,1,1,5,1,biden,y
2021-02-09 16:00:49,2021-02-09 16:01:30,0,71.191.47.20,100,41,1,2021-02-09 16:01:31,R_3QVQk5z3z7C9iVR,,,,,38.906402587890625,-77.12779998779296875,anonymous,EN,1,1,3,1,trump,y
2021-02-09 16:02:36,2021-02-09 16:03:10,0,172.74.170.128,100,34,1,2021-02-09 16:03:10,R_2X4IMMdU5ESVbCE,,,,,35.0596923828125,-79.00579833984375,anonymous,EN,1,1,7,1,biden,n
2021-02-09 16:03:20,2021-02-09 16:04:15,0,136.34.156.157,100,54,1,2021-02-09 16:04:15,R_1DSGW1CxJoi6Lat,,,,,39.0133056640625,-94.5915985107421875,anonymous,EN,1,1,5,1,neutral,n
2021-02-09 16:04:24,2021-02-09 16:05:10,0,174.204.8.5,100,46,1,2021-02-09 16:05:10,R_2X114dqdlolrydM,,,,,40.6566009521484375,-111.8907012939453125,anonymous,EN,1,1,1,8,trump,n
2021-02-09 16:07:18,2021-02-09 16:08:18,0,66.189.56.137,100,59,1,2021-02-09 16:08:20,R_273hmrBugoxdKvr,,,,,42.15020751953125,-72.6078033447265625,anonymous,EN,1,1,4,2,neutral,n
2021-02-09 16:15:27,2021-02-09 16:16:01,0,68.48.116.74,100,33,1,2021-02-09 16:16:01,R_272JUVv9cW0FbNk,,,,,42.8415985107421875,-84.58170318603515625,anonymous,EN,1,1,1,8,trump,y
2021-02-09 16:15:02,2021-02-09 16:17:10,0,217.146.82.197,100,127,1,2021-02-09 16:17:10,R_1f7KR1GrSbmuwyx,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,1,1,6,1,biden,n
2021-02-09 16:17:06,2021-02-09 16:18:11,0,184.90.250.128,100,65,1,2021-02-09 16:18:12,R_vuVBAAVLs5tjU1X,,,,,28.1403961181640625,-80.651397705078125,anonymous,EN,1,1,2,1,trump,n
2021-02-09 16:18:06,2021-02-09 16:18:57,0,136.55.33.48,100,50,1,2021-02-09 16:18:57,R_pL4PQtoFwJb9Dax,,,,,33.7696990966796875,-84.375396728515625,anonymous,EN,1,1,6,1,neutral,y
2021-02-09 16:20:44,2021-02-09 16:22:14,0,74.89.77.179,100,89,1,2021-02-09 16:22:14,R_3OjEFWFKreKpryJ,,,,,41.06219482421875,-72.33100128173828125,anonymous,EN,1,1,5,1,neutral,y
2021-02-09 16:22:47,2021-02-09 16:23:26,0,73.219.234.225,100,38,1,2021-02-09 16:23:26,R_3mlqnRxqtDxmEIL,,,,,42.33880615234375,-71.072601318359375,anonymous,EN,1,1,2,1,trump,n
2021-02-09 16:25:38,2021-02-09 16:26:55,0,71.73.70.9,100,77,1,2021-02-09 16:26:55,R_1KmcCgJtbI9zeMv,,,,,41.5052947998046875,-81.55660247802734375,anonymous,EN,1,1,6,1,neutral,n
2021-02-09 16:28:22,2021-02-09 16:29:10,0,104.228.230.225,100,47,1,2021-02-09 16:29:10,R_24l1O8hKXKt6tI7,,,,,44.033599853515625,-71.12380218505859375,anonymous,EN,1,1,7,1,biden,n
2021-02-09 16:28:35,2021-02-09 16:29:50,0,75.73.180.38,100,75,1,2021-02-09 16:29:51,R_1r87ino4NUtA2fx,,,,,44.9824981689453125,-93.18630218505859375,anonymous,EN,1,1,3,1,trump,y
2021-02-09 16:32:16,2021-02-09 16:32:47,0,198.255.242.3,100,30,1,2021-02-09 16:32:47,R_1nOdXMxSufxIDDr,,,,,43.6598052978515625,-70.25469970703125,anonymous,EN,1,1,7,1,biden,y
2021-02-09 16:36:10,2021-02-09 16:37:01,0,75.115.235.219,100,50,1,2021-02-09 16:37:01,R_2CynNEoj6RaZq3m,,,,,27.772796630859375,-82.63790130615234375,anonymous,EN,1,1,7,1,neutral,y
2021-02-09 16:36:44,2021-02-09 16:37:47,0,135.180.118.192,100,63,1,2021-02-09 16:37:48,R_3rSYD8qY8agaafL,,,,,37.8610992431640625,-122.25640106201171875,anonymous,EN,1,1,5,1,biden,y
2021-02-09 16:38:00,2021-02-09 16:38:54,0,73.61.204.71,100,54,1,2021-02-09 16:38:55,R_3EupkUuY5Ajb4e2,,,,,42.4694061279296875,-70.97280120849609375,anonymous,EN,1,1,6,1,neutral,n
2021-02-09 16:39:08,2021-02-09 16:40:38,0,73.61.204.71,100,89,1,2021-02-09 16:40:38,R_2xDVDDsxpvN51ET,,,,,42.4694061279296875,-70.97280120849609375,anonymous,EN,1,1,3,2,trump,y
2021-02-09 14:58:13,2021-02-09 16:42:20,0,129.2.180.197,100,6246,1,2021-02-09 16:42:20,R_1I6nCzORGZsEk1s,,,,,38.9940032958984375,-76.95189666748046875,anonymous,EN,1,1,4,1,trump,n
2021-02-09 16:42:49,2021-02-09 16:43:16,0,128.103.15.30,100,26,1,2021-02-09 16:43:17,R_2CKDohz9b3lT4iW,,,,,42.364898681640625,-71.09870147705078125,anonymous,EN,1,1,6,1,biden,n
2021-02-09 16:42:39,2021-02-09 16:44:50,0,71.192.43.8,100,131,1,2021-02-09 16:44:51,R_2wTQHv5en4WBfig,,,,,42.117706298828125,-72.644500732421875,anonymous,EN,1,1,4,1,neutral,y
2021-02-09 16:48:36,2021-02-09 16:49:51,0,67.241.4.89,100,74,1,2021-02-09 16:49:51,R_25sYIVaAEWm3GGx,,,,,43.074493408203125,-76.14659881591796875,anonymous,EN,1,1,4,1,trump,y
2021-02-09 16:49:59,2021-02-09 16:50:39,0,73.154.254.119,100,40,1,2021-02-09 16:50:39,R_aYscNWIijugs3Gp,,,,,40.432403564453125,-79.9246978759765625,anonymous,EN,1,1,6,8,biden,y
2021-02-09 16:51:58,2021-02-09 16:52:48,0,69.126.108.61,100,50,1,2021-02-09 16:52:48,R_25yA05x6exn8KWl,,,,,40.948394775390625,-73.73239898681640625,anonymous,EN,1,1,7,1,neutral,n
2021-02-09 16:52:33,2021-02-09 16:54:14,0,96.231.0.72,100,101,1,2021-02-09 16:54:14,R_7ORlHoMalForrSF,,,,,38.920806884765625,-77.03600311279296875,anonymous,EN,1,1,3,1,trump,n
2021-02-09 16:57:32,2021-02-09 16:58:27,0,73.239.76.226,100,55,1,2021-02-09 16:58:27,R_1IrUO3OIqlwUAQg,,,,,47.536407470703125,-122.2779998779296875,anonymous,EN,1,1,6,1,biden,n
2021-02-09 17:01:49,2021-02-09 17:02:49,0,108.45.52.129,100,60,1,2021-02-09 17:02:50,R_1optfj3et396aLq,,,,,38.9618072509765625,-77.11930084228515625,anonymous,EN,1,1,6,1,biden,n
2021-02-09 17:02:29,2021-02-09 17:04:30,0,174.244.145.150,100,120,1,2021-02-09 17:04:30,R_3nJzrjo6viZL6JL,,,,,40.69549560546875,-73.96669769287109375,anonymous,EN,1,1,2,1,trump,y
2021-02-09 17:04:49,2021-02-09 17:05:39,0,2.82.191.213,100,50,1,2021-02-09 17:05:40,R_9te31R9kHb8bfYB,,,,,38.937896728515625,-9.327606201171875,anonymous,EN,1,1,3,2,trump,n
2021-02-09 17:09:52,2021-02-09 17:10:45,0,109.78.254.144,100,52,1,2021-02-09 17:10:45,R_1pKIPeAKT7Sleb7,,,,,53.3379058837890625,-6.25909423828125,anonymous,EN,1,1,6,1,neutral,n
2021-02-09 17:10:43,2021-02-09 17:11:23,0,96.231.42.128,100,39,1,2021-02-09 17:11:23,R_DvJRpf6rpJeR9sJ,,,,,39.0370025634765625,-77.04119873046875,anonymous,EN,1,1,7,1,biden,y
2021-02-09 17:12:00,2021-02-09 17:12:51,0,73.223.176.48,100,50,1,2021-02-09 17:12:51,R_3EytEZDPiKWkGCa,,,,,37.5428009033203125,-122.2971038818359375,anonymous,EN,1,1,6,1,neutral,y
2021-02-09 17:12:18,2021-02-09 17:13:21,0,73.123.163.219,100,62,1,2021-02-09 17:13:21,R_3xCfaat5PAD409P,,,,,42.0924072265625,-72.516998291015625,anonymous,EN,1,1,4,1,trump,y
2021-02-09 17:13:17,2021-02-09 17:14:26,0,69.126.126.194,100,68,1,2021-02-09 17:14:26,R_3fH927l9czw2FbY,,,,,41.1681976318359375,-73.26889801025390625,anonymous,EN,1,1,5,1,biden,y
2021-02-09 17:13:39,2021-02-09 17:14:44,0,69.243.144.51,100,65,1,2021-02-09 17:14:44,R_1GOg0EoPxe8IekE,,,,,42.031097412109375,-87.68579864501953125,anonymous,EN,1,1,5,1,neutral,y
2021-02-09 17:14:58,2021-02-09 17:15:28,0,108.46.51.124,100,29,1,2021-02-09 17:15:28,R_2uKwWU7f9W5dfMc,,,,,40.6208038330078125,-74.0426025390625,anonymous,EN,1,1,7,1,biden,n
2021-02-09 17:15:09,2021-02-09 17:15:44,0,176.205.4.84,100,35,1,2021-02-09 17:15:45,R_3KwKVKLPO1o0ed5,,,,,24.46380615234375,54.363006591796875,anonymous,EN,1,1,6,1,neutral,n
2021-02-09 17:18:04,2021-02-09 17:19:30,0,72.230.66.132,100,86,1,2021-02-09 17:19:30,R_1IMXhi2adc7h4Z3,,,,,43.039093017578125,-76.1277008056640625,anonymous,EN,1,1,3,1,trump,n
2021-02-09 17:19:17,2021-02-09 17:20:11,0,99.42.39.26,100,53,1,2021-02-09 17:20:11,R_1GyqelTwV08bO6v,,,,,34.0240020751953125,-84.23960113525390625,anonymous,EN,1,1,7,1,biden,n
2021-02-09 17:19:43,2021-02-09 17:21:17,0,172.91.79.110,100,94,1,2021-02-09 17:21:18,R_2SkTlXclnJtWk0u,,,,,34.0446929931640625,-118.448699951171875,anonymous,EN,1,1,5,1,neutral,y
2021-02-09 17:21:05,2021-02-09 17:22:04,0,100.14.226.67,100,59,1,2021-02-09 17:22:04,R_4JCEanbK7jzAtmV,,,,,39.8155975341796875,-75.50569915771484375,anonymous,EN,1,1,6,2,neutral,n
2021-02-09 17:20:03,2021-02-09 17:22:16,0,71.11.255.21,100,132,1,2021-02-09 17:22:16,R_2QuOgndQh7ALJVh,,,,,38.5753021240234375,-90.26509857177734375,anonymous,EN,1,1,5,1,neutral,n
2021-02-09 17:21:05,2021-02-09 17:23:00,0,198.55.239.24,100,115,1,2021-02-09 17:23:00,R_28TVomx1lMxQLBj,,,,,43.7404022216796875,-72.30159759521484375,anonymous,EN,1,1,6,2,biden,y
2021-02-09 17:22:42,2021-02-09 17:23:20,0,173.76.82.178,100,37,1,2021-02-09 17:23:20,R_3sAfwCJBBHDmmGM,,,,,42.124603271484375,-71.114898681640625,anonymous,EN,1,1,2,2,trump,n
2021-02-09 17:23:32,2021-02-09 17:24:34,0,73.160.152.220,100,62,1,2021-02-09 17:24:34,R_3HUo7lMypPy3WYO,,,,,40.21490478515625,-74.7469024658203125,anonymous,EN,1,1,1,1,trump,y
2021-02-09 17:29:16,2021-02-09 17:30:02,0,69.247.61.118,100,45,1,2021-02-09 17:30:03,R_3FUxwhRuxGvFiMP,,,,,26.5366973876953125,-81.94460296630859375,anonymous,EN,1,1,3,1,trump,n
2021-02-09 17:31:55,2021-02-09 17:34:25,0,100.33.248.177,100,150,1,2021-02-09 17:34:25,R_22FzoiE5Ul4EOE8,,,,,40.731597900390625,-73.99849700927734375,anonymous,EN,1,1,7,1,biden,y
2021-02-09 17:35:21,2021-02-09 17:36:31,0,172.58.155.94,100,69,1,2021-02-09 17:36:31,R_2vc9pOAaCPuKvTY,,,,,35.2843017578125,-80.76000213623046875,anonymous,EN,1,1,6,1,biden,n
2021-02-09 17:36:33,2021-02-09 17:39:41,0,74.106.17.251,100,187,1,2021-02-09 17:39:42,R_9moZ0jxacXANNXb,,,,,43.1114959716796875,-76.18340301513671875,anonymous,EN,1,1,5,1,trump,y
2021-02-09 17:40:39,2021-02-09 17:41:20,0,209.6.149.54,100,40,1,2021-02-09 17:41:20,R_1rws2TAdLTVx6PD,,,,,42.33990478515625,-71.1244964599609375,anonymous,EN,1,1,7,1,neutral,y
2021-02-09 17:44:30,2021-02-09 17:46:10,0,98.118.1.56,100,100,1,2021-02-09 17:46:11,R_1OTuC2IfMs3ab6a,,,,,42.3928070068359375,-71.565399169921875,anonymous,EN,1,1,3,1,neutral,y
2021-02-09 17:48:44,2021-02-09 17:49:23,0,108.14.102.78,100,39,1,2021-02-09 17:49:23,R_prClMpfOPRBMLrX,,,,,40.8621978759765625,-73.89019775390625,anonymous,EN,1,1,6,1,neutral,n
2021-02-09 17:49:25,2021-02-09 17:50:10,0,73.11.165.234,100,44,1,2021-02-09 17:50:10,R_3qTAGtqbqCTHOjX,,,,,47.722900390625,-122.19609832763671875,anonymous,EN,1,1,1,2,trump,y
2021-02-09 17:49:17,2021-02-09 17:50:11,0,97.94.177.13,100,54,1,2021-02-09 17:50:12,R_2YP1VQVGJm1M0cT,,,,,34.1472930908203125,-118.14459991455078125,anonymous,EN,1,1,6,2,biden,n
2021-02-09 17:55:45,2021-02-09 17:56:24,0,70.176.81.194,100,38,1,2021-02-09 17:56:24,R_3ETkoniwz4tjJ4j,,,,,32.25030517578125,-110.94499969482421875,anonymous,EN,1,1,4,1,trump,n
2021-02-09 17:57:06,2021-02-09 17:58:05,0,71.192.49.120,100,59,1,2021-02-09 17:58:06,R_2q27NPLKVEGRHAM,,,,,42.3025970458984375,-71.43060302734375,anonymous,EN,1,1,4,1,neutral,y
2021-02-09 18:01:05,2021-02-09 18:02:20,0,73.28.121.89,100,75,1,2021-02-09 18:02:21,R_UowYUW1bBxceXrb,,,,,26.2845001220703125,-81.7563018798828125,anonymous,EN,1,1,1,2,trump,n
2021-02-09 17:34:44,2021-02-09 18:03:54,0,76.119.102.111,100,1750,1,2021-02-09 18:03:55,R_RUfwfNFzgf07SxP,,,,,42.325103759765625,-72.62760162353515625,anonymous,EN,1,1,2,1,biden,y
2021-02-09 18:03:11,2021-02-09 18:05:05,0,219.74.5.140,100,113,1,2021-02-09 18:05:05,R_1r6RBtSkuTyBwQI,,,,,1.3114013671875,103.90631103515625,anonymous,EN,1,1,6,2,biden,n
2021-02-09 18:05:43,2021-02-09 18:06:46,0,108.26.198.141,100,63,1,2021-02-09 18:06:47,R_2zJgwv9L2OMCp9l,,,,,42.35040283203125,-71.22540283203125,anonymous,EN,1,1,6,1,biden,y
2021-02-09 18:11:57,2021-02-09 18:13:12,0,98.118.30.119,100,75,1,2021-02-09 18:13:12,R_1n1jc6gf7AKimBI,,,,,42.0214996337890625,-71.21880340576171875,anonymous,EN,1,1,6,2,neutral,n
2021-02-09 18:15:49,2021-02-09 18:16:39,0,174.196.204.14,100,49,1,2021-02-09 18:16:39,R_12yCW4UM7dUpHDM,,,,,42.34979248046875,-71.07649993896484375,anonymous,EN,1,1,5,1,neutral,y
2021-02-09 18:22:22,2021-02-09 18:24:03,0,73.17.57.42,100,101,1,2021-02-09 18:24:04,R_1jYUqZUsHuUaZ7U,,,,,43.781097412109375,-69.9954986572265625,anonymous,EN,1,1,5,1,trump,y
2021-02-09 18:29:23,2021-02-09 18:30:22,0,68.185.119.69,100,58,1,2021-02-09 18:30:23,R_3033abQ9vtRzmiL,,,,,42.204498291015625,-71.83380126953125,anonymous,EN,1,1,6,1,biden,y
2021-02-09 18:39:06,2021-02-09 18:40:08,0,165.225.39.54,100,61,1,2021-02-09 18:40:08,R_1rN8CqWHAvCbeYy,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,1,1,6,1,biden,n
2021-02-09 15:29:11,2021-02-09 18:44:16,0,74.79.132.241,100,11704,1,2021-02-09 18:44:16,R_V3SoT4xoAUDjZnj,,,,,42.9716033935546875,-76.22299957275390625,anonymous,EN,1,1,1,1,trump,y
2021-02-09 18:46:41,2021-02-09 18:47:38,0,208.53.79.1,100,56,1,2021-02-09 18:47:38,R_2ar6UY2UnRgm07C,,,,,39.806793212890625,-121.86700439453125,anonymous,EN,1,1,5,1,trump,n
2021-02-09 18:47:07,2021-02-09 18:48:04,0,173.79.34.121,100,56,1,2021-02-09 18:48:04,R_4I41jlduAXoT2ZX,,,,,39.082794189453125,-77.16739654541015625,anonymous,EN,1,1,6,1,biden,y
2021-02-09 18:59:15,2021-02-09 18:59:40,0,67.186.162.172,100,24,1,2021-02-09 18:59:40,R_3Gquw80op52Y4Ne,,,,,42.336395263671875,-71.03260040283203125,anonymous,EN,1,1,7,1,biden,n
2021-02-09 18:59:54,2021-02-09 19:00:14,0,67.186.162.172,100,20,1,2021-02-09 19:00:14,R_1rwrzyihZeVhSP5,,,,,42.336395263671875,-71.03260040283203125,anonymous,EN,1,1,1,1,trump,n
2021-02-09 18:59:53,2021-02-09 19:00:47,0,198.36.31.34,100,53,1,2021-02-09 19:00:47,R_1DClp1KvQqGVOZl,,,,,17.7472991943359375,-64.70580291748046875,anonymous,EN,1,1,3,1,trump,y
2021-02-09 19:01:29,2021-02-09 19:03:27,0,216.15.56.82,100,118,1,2021-02-09 19:03:27,R_1pMbhiaqouMcOuh,,,,,38.917205810546875,-77.07089996337890625,anonymous,EN,1,1,7,2,biden,n
2021-02-09 19:15:11,2021-02-09 19:15:39,0,70.104.191.36,100,28,1,2021-02-09 19:15:39,R_UiL6NRqa9A36rKx,,,,,37.05780029296875,-76.45999908447265625,anonymous,EN,1,1,6,8,trump,n
2021-02-09 19:18:51,2021-02-09 19:19:24,0,24.190.51.130,100,33,1,2021-02-09 19:19:25,R_1rGH52UwDO958Xn,,,,,40.93499755859375,-74.1175994873046875,anonymous,EN,1,1,3,1,trump,y
2021-02-09 19:24:45,2021-02-09 19:25:28,0,68.199.121.248,100,42,1,2021-02-09 19:25:28,R_bI0BhjKP3o6SJIB,,,,,41.1681976318359375,-73.26889801025390625,anonymous,EN,1,1,5,1,biden,y
2021-02-09 19:26:23,2021-02-09 19:27:04,0,71.115.13.131,100,41,1,2021-02-09 19:27:04,R_3jcFX4uHUWV1j02,,,,,37.430999755859375,-77.65540313720703125,anonymous,EN,1,1,4,1,neutral,n
2021-02-09 19:25:57,2021-02-09 19:27:18,0,73.169.113.13,100,80,1,2021-02-09 19:27:18,R_2cbygZX6BcHeya1,,,,,39.58160400390625,-104.956298828125,anonymous,EN,1,1,6,1,biden,n
2021-02-09 19:26:55,2021-02-09 19:28:01,0,67.248.74.33,100,66,1,2021-02-09 19:28:02,R_1mmiha6RGmsR1hg,,,,,42.6551971435546875,-73.802001953125,anonymous,EN,1,1,4,1,trump,y
2021-02-09 19:30:58,2021-02-09 19:31:46,0,76.119.103.194,100,48,1,2021-02-09 19:31:47,R_1MPRhrlkAY7C6Ei,,,,,42.3180999755859375,-72.6920013427734375,anonymous,EN,1,1,5,1,neutral,y
2021-02-09 19:30:44,2021-02-09 19:32:10,0,174.198.2.210,100,85,1,2021-02-09 19:32:10,R_r9CaGYPR9uWRdhD,,,,,40.036407470703125,-75.22190093994140625,anonymous,EN,1,1,5,2,trump,n
2021-02-09 19:32:14,2021-02-09 19:32:59,0,1.55.254.197,100,45,1,2021-02-09 19:32:59,R_8JiN0OLVaRbcVR7,,,,,21.0312957763671875,105.851593017578125,anonymous,EN,1,1,6,1,biden,y
2021-02-09 19:33:08,2021-02-09 19:33:36,0,38.130.71.47,100,28,1,2021-02-09 19:33:36,R_2zXVq9BNChuk1nC,,,,,41.8881988525390625,-87.61640167236328125,anonymous,EN,1,1,5,2,neutral,n
2021-02-09 19:38:43,2021-02-09 19:40:14,0,126.157.19.215,100,91,1,2021-02-09 19:40:15,R_qXuA7qUXwxCaHuh,,,,,35.689697265625,139.68951416015625,anonymous,EN,1,1,4,2,neutral,y
2021-02-09 19:40:06,2021-02-09 19:41:34,0,70.177.185.178,100,87,1,2021-02-09 19:41:34,R_3GwBGnN233jppFt,,,,,32.2151031494140625,-110.7781982421875,anonymous,EN,1,1,5,2,neutral,n
2021-02-09 19:41:39,2021-02-09 19:42:43,0,172.2.67.54,100,63,1,2021-02-09 19:42:44,R_3g1Rpe8oITepwU0,,,,,30.4031982421875,-97.75299835205078125,anonymous,EN,1,1,1,1,trump,y
2021-02-09 19:47:41,2021-02-09 19:48:40,0,72.93.76.95,100,59,1,2021-02-09 19:48:40,R_28OlIYiirCXSRjI,,,,,42.2003936767578125,-71.686798095703125,anonymous,EN,1,1,5,2,biden,n
